name,player_type,steam_id,reason,banned_time,release,complaint_times,register_days,playing_hours,best_weapon,best_weapon_heatshot,best_map,score
XZRDXH,None,76561199031952081,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.38,None,
ccc名字随便吧,None,76561199029256423,作弊封禁,2020-03-16,Inf,6,None,None,None,None,None,
就真的不想演,None,76561199032089020,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.78,None,
截老六.exed,None,76561199012533944,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.63,None,
斩之戟,None,76561199013492246,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
给我点个zan,None,76561199032460818,作弊封禁,2020-03-16,Inf,9,None,None,None,None,None,
Colonel—刘培茄,None,76561199031877892,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.00,None,
真的就一枪666,None,76561199031586873,作弊封禁,2020-03-16,Inf,4,None,None,AK47,0.93,None,
真的就一枪啊555,None,76561199031665209,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.90,None,
pijiasuo,None,76561198853843403,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
ddguaiya,None,76561199025094613,作弊封禁,2020-03-16,Inf,1,None,None,AUG,0.44,None,
navi的大哥,None,76561199012918703,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.85,None,
p城枪夫,None,76561199028102620,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
斗鱼白导,None,76561199033777890,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.88,None,
还差最后两把解放,None,76561199032753904,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
炸炸店领少,None,76561199031552690,作弊封禁,2020-03-16,Inf,4,None,None,AWP,0.11,None,
牛顿管不了我,None,76561199032017896,作弊封禁,2020-03-16,Inf,16,None,None,AK47,0.72,None,1903
热河2tapking,None,76561198291072306,作弊封禁,2020-03-16,Inf,2,None,None,SG 553,0.38,dust2,1433
记得五星好评哟亲,None,76561199033041439,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.28,None,
百月萌新,Vip,76561199033945911,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
于止--,None,76561199032548810,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.04,None,
打不过就是g了？,None,76561199030123367,作弊封禁,2020-03-16,Inf,7,None,None,MP7,0.42,None,
卢本伟本人66,Vip,76561199031296591,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
我是你萌跌。,Vip,76561198997857750,作弊封禁,2020-03-16,Inf,26,None,None,AK47,0.58,mirage,1804
DingDongBang,None,76561199031761055,作弊封禁,2020-03-16,Inf,1,None,None,SG 553,0.35,None,1195
卡点沙鹰,None,76561199032757390,作弊封禁,2020-03-16,Inf,6,None,None,AWP,0.21,None,
82岁天才老人,None,76561199027544466,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.70,None,
哼我就是喜欢weiwei,Vip,76561199032409261,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.38,None,1442
jmtcgtu,None,76561199029655534,作弊封禁,2020-03-16,Inf,24,None,None,AWP,0.15,None,1624
tuozhongao01,None,76561199022149651,作弊封禁,2020-03-16,Inf,12,None,None,AK47,0.50,None,1495
pxkgcxs4336946,None,76561199030669636,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.36,None,
ccba170421,None,76561199025616725,作弊封禁,2020-03-16,Inf,6,None,None,Desert Eagle,0.64,None,
Douyu-年轻人Qz,Vip,76561199031635925,作弊封禁,2020-03-16,Inf,10,None,None,AWP,0.07,None,
邊城浪子,Vip,76561197964106030,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.13,None,
woshidabshen,None,76561199034026470,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
Bluse丶,None,76561198819457563,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.37,None,
zbu86,Vip,76561198998286972,作弊封禁,2020-03-16,Inf,2,None,None,SG 553,0.30,dust2,1063
JadenKou,Vip,76561198320626456,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.43,inferno,2047
渣女封闭机,None,76561198375972634,作弊封禁,2020-03-16,Inf,23,None,None,AK47,0.34,inferno,2122
小白的主人,None,76561199020538649,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.27,inferno,1200
DSB干啦小王子,None,76561199032393508,作弊封禁,2020-03-16,Inf,14,None,None,AWP,0.04,None,
炮台山人,None,76561199026231516,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
重案之虎曹达华___,None,76561199033929489,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
Tyloo⑤废雾,None,76561199012736446,作弊封禁,2020-03-16,Inf,1,None,None,Desert Eagle,0.25,None,
heihei1.,None,76561199025899091,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
真就一枪一个头？,None,76561199032249637,作弊封禁,2020-03-16,Inf,7,None,None,Desert Eagle,0.96,None,
我的安卓手机,None,76561199030804300,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.00,None,
小豆子86,Vip,76561199033062308,作弊封禁,2020-03-16,Inf,9,None,None,None,None,None,
slkj天,None,76561199033949069,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
钉钉的护花使者,None,76561199028293403,作弊封禁,2020-03-16,Inf,4,None,None,Desert Eagle,0.74,None,
印度野菠萝丶,None,76561199032433106,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.23,None,
年轻人.CZL,None,76561199034128709,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
群贺nmsl,None,76561199033345376,作弊封禁,2020-03-16,Inf,0,None,None,SSG08,0.60,None,
海绵宝宝BG,None,76561199033565013,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
林震秋,None,76561198950557147,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
别转了我头晕,Vip,76561198408360878,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
老浮biggest,None,76561198895143917,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
LaoBaviao,None,76561199029548700,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
起枪秒无言,None,76561199012402118,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
迷人老舅,None,76561199019258035,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
moose1066,None,76561198842530095,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
年轻人QZZ,None,76561198317448625,作弊封禁,2020-03-16,Inf,5,None,None,AWP,0.11,dust2,
楼观❤,None,76561199031001629,作弊封禁,2020-03-16,Inf,7,None,None,None,None,None,
Hala！Madrid！,None,76561198971276823,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.25,None,
狗大大大大王,None,76561199034047697,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
伞兵六号李飞飞,Vip,76561199032027754,作弊封禁,2020-03-16,Inf,7,None,None,None,None,None,
年轻人.douyuqzzzzzz,None,76561198984022732,作弊封禁,2020-03-16,Inf,19,None,None,AWP,0.09,dust2,
教学内容好的,None,76561198728344291,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.06,None,578
Mingtao999,None,76561199002227884,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.39,mirage,2181
Ghost-柒號,None,76561199012652882,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
WDNMDT.T,None,76561199032834271,作弊封禁,2020-03-16,Inf,1,None,None,AUG,0.45,None,
π派大星,None,76561198393271296,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.41,dust2,1598
AI_HSS1314,None,76561199025791227,作弊封禁,2020-03-16,Inf,7,None,None,AK47,0.42,inferno,1412
我不会换弹夹啊,None,76561198812727775,作弊封禁,2020-03-16,Inf,12,None,None,AK47,0.47,inferno,800
牛牛牛牜牜,None,76561199032982402,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
这波我小赚,None,76561198988959329,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
張zzj,None,76561199033221949,作弊封禁,2020-03-16,Inf,3,None,None,SG 553,0.12,None,
St.people,None,76561199029675901,作弊封禁,2020-03-16,Inf,5,None,None,None,None,None,
紫烟丶燃心雨,None,76561199011890760,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.47,mirage,1334
科技改变生活0.0,None,76561199033723378,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
邻居你李哥丶,Vip,76561198134784092,作弊封禁,2020-03-16,Inf,8,None,None,SG 553,0.38,inferno,1485
李哥丶,None,76561199032611364,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.13,None,
软饭硬吃曹达华0.0,None,76561199032279814,作弊封禁,2020-03-16,Inf,16,None,None,AK47,0.56,None,
有医保的先上.,None,76561199023740367,作弊封禁,2020-03-16,Inf,36,None,None,AK47,0.42,overpass,959
_Сукаблядь,None,76561199011948946,作弊封禁,2020-03-16,Inf,28,None,None,AK47,0.60,inferno,1419
邯郸彭于晏.,Vip,76561198996114663,作弊封禁,2020-03-16,Inf,38,None,None,AWP,0.08,inferno,
大猕猴tiao,None,76561199033657821,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
蟹酱,None,76561198355728700,作弊封禁,2020-03-16,Inf,1,None,None,Mac 10,0.29,None,
美食界里我老八w,None,76561199034143813,作弊封禁,2020-03-16,Inf,8,None,None,AWP,0.09,None,
csgggooo666,None,76561198984605094,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
河北顶级突破手q,None,76561199033649475,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
RodmanX,None,76561198806927363,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.14,None,
你是星河,None,76561198955361241,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
我就问你怕Bu怕,None,76561199030754298,作弊封禁,2020-03-16,Inf,2,None,None,M4A4,0.45,None,
欢碾恼,None,76561199014023901,作弊封禁,2020-03-16,Inf,11,None,None,AWP,0.13,dust2,
꧁马化腾꧂,None,76561199034069992,作弊封禁,2020-03-16,Inf,8,None,None,None,None,None,
年轻人.CZL1,None,76561199034075470,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
胡闹.,None,76561198888243358,作弊封禁,2020-03-16,Inf,1,None,None,SG 553,0.32,dust2,584
炸鱼没有m,None,76561199032175897,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
lapst-star,None,76561199033009988,作弊封禁,2020-03-16,Inf,10,None,None,Zeus x27,0.00,None,
她与理想皆为遗憾,Vip,76561199030730015,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.10,dust2,
求你快戴个耳机吧,None,76561199033698347,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
我可爱的董君宝贝,Vip,76561198368009025,作弊封禁,2020-03-16,Inf,28,None,None,AWP,0.12,cache,1753
人丑枪法插,None,76561199006227791,作弊封禁,2020-03-16,Inf,1,None,None,SG 553,0.45,None,
宇智波七打一,None,76561198388643220,作弊封禁,2020-03-16,Inf,56,None,None,AK47,0.54,dust2,2765
黑魔仙游讷娃子,None,76561199032691424,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.10,None,
你烧到我了,None,76561199026994773,作弊封禁,2020-03-16,Inf,0,None,None,AK47,0.22,None,
lalalala1213,None,76561199032220453,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.79,None,
违规用户名_4624172iblpxr,None,76561199030152542,作弊封禁,2020-03-16,Inf,8,None,None,G3SG1(T),0.84,None,
836320927,Vip,76561198279744185,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
我就是开了你管我,None,76561199034156057,作弊封禁,2020-03-16,Inf,9,None,None,G3SG1(T),0.26,None,
Onetap-⚡,None,76561199033899236,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.61,None,
-老六-,None,76561198858076695,作弊封禁,2020-03-16,Inf,8,None,None,AWP,0.07,None,1004
WDIOJA,None,76561199033517501,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.62,None,
A+选手,None,76561199000716006,作弊封禁,2020-03-16,Inf,5,None,None,AWP,0.12,None,
我来了你别害怕,None,76561199031851383,作弊封禁,2020-03-16,Inf,1,None,None,SG 553,0.75,None,
别指挥我就行,None,76561199030215810,作弊封禁,2020-03-16,Inf,12,None,None,AWP,0.12,None,1805
我有一个小虎牙,None,76561199034438762,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
valge_ani,None,76561199027235642,作弊封禁,2020-03-16,Inf,4,None,None,SG 553,0.44,None,1050
no1s1mple,None,76561199025626336,作弊封禁,2020-03-16,Inf,53,None,None,AWP,0.13,mirage,2521
矩贾易范,None,76561199028864009,作弊封禁,2020-03-16,Inf,0,None,None,M4A4,0.44,None,
可怜的工具人.,None,76561199018550777,作弊封禁,2020-03-16,Inf,23,None,None,AK47,0.69,dust2,
幻灭6,None,76561198971913529,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
至尊绝活快来受教,None,76561198996019308,作弊封禁,2020-03-16,Inf,30,None,None,AWP,0.08,inferno,2163
秋水揽星河o,None,76561199009227251,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
秦小天nbb,None,76561198857401941,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
倒立不如来跳舞,None,76561199032436093,作弊封禁,2020-03-16,Inf,4,None,None,AK47,0.50,None,
叫我老王就好丶,None,76561198437381942,作弊封禁,2020-03-16,Inf,4,None,None,M4A4,0.44,None,1149
刑事组之虎cao达华,None,76561199031722679,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.42,None,803
电击小子菜虚昆,None,76561199029368614,作弊封禁,2020-03-16,Inf,74,None,None,Zeus x27,0.00,inferno,1439
暴打老李,None,76561199032152619,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
进入匪家至今未归,None,76561198879459368,作弊封禁,2020-03-16,Inf,54,None,None,AK47,0.56,dust2,1627
Hua-xio,Vip,76561198995610031,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
|封禁作弊|,Vip,76561199031465349,作弊封禁,2020-03-16,Inf,4,None,None,None,None,None,
云电脑玩家.,None,76561199030802725,作弊封禁,2020-03-16,Inf,9,None,None,AK47,0.88,None,
我就喜欢隔墙打人,None,76561199033667408,作弊封禁,2020-03-16,Inf,9,None,None,G3SG1(T),0.37,None,
我绝不账户,None,76561199031555157,作弊封禁,2020-03-16,Inf,7,None,None,P90,0.25,None,
违规用户名_father_ewm3vu,None,76561199033251993,作弊封禁,2020-03-16,Inf,3,None,None,None,None,None,
一只永远白给的喵,None,76561199020782909,作弊封禁,2020-03-16,Inf,5,None,None,AWP,0.08,None,
本wei哥哥,None,76561198359952887,作弊封禁,2020-03-16,Inf,7,None,None,AWP,0.18,None,1054
返菩得移,Vip,76561199025216553,作弊封禁,2020-03-16,Inf,2,None,None,None,None,None,
坟前蹦迪-奥利给,None,76561199033513926,作弊封禁,2020-03-16,Inf,7,None,None,None,None,None,
AssistAccount2,None,76561199033760580,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
不见当nian倒茶人,None,76561199032231068,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.08,None,
牛牛牛牜,None,76561199032451505,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
OKsTT,None,76561198067842449,作弊封禁,2020-03-16,Inf,13,None,None,Nova Shotgun,0.66,None,1578
就这吗丶我吐了,None,76561199013532862,作弊封禁,2020-03-16,Inf,30,None,None,SG 553,0.64,None,1962
生化物化必有一,None,76561199028770077,作弊封禁,2020-03-16,Inf,2,None,None,AWP,0.19,None,
EVERYDIED,None,76561198850947941,作弊封禁,2020-03-16,Inf,3,None,None,AK47,0.40,None,
么钩且倚,None,76561199024906255,作弊封禁,2020-03-16,Inf,72,None,None,AK47,0.59,mirage,2360
宇少诶,None,76561198407976782,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
str-残狼,None,76561198861231125,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
卤蛋奥力给,None,76561199030987426,作弊封禁,2020-03-16,Inf,5,None,None,None,None,None,
白给就可以了。,None,76561199033641192,作弊封禁,2020-03-16,Inf,5,None,None,None,None,None,
阿莫西林感冒药,None,76561199029872589,作弊封禁,2020-03-16,Inf,16,None,None,AK47,0.76,None,1747
VL.Night,None,76561199014083154,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
545444541,None,76561198975127570,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.24,None,
Netitia_十二,None,76561198186755211,作弊封禁,2020-03-16,Inf,2,None,None,AK47,0.11,None,
諸Tsee,None,76561199032656725,作弊封禁,2020-03-16,Inf,30,None,None,AK47,0.73,None,
maye1337_,None,76561199033788919,作弊封禁,2020-03-16,Inf,0,None,None,Zeus x27,0.00,None,
forest⚡王多鱼,None,76561199030377782,作弊封禁,2020-03-16,Inf,12,None,None,SG 553,0.32,None,1696
小飞侠666666666,None,76561199032767614,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
X1aozzzzz,None,76561199032429261,作弊封禁,2020-03-16,Inf,0,None,None,AWP,0.14,None,
MaYe_kill_u_mom,None,76561199033646062,作弊封禁,2020-03-16,Inf,1,None,None,Zeus x27,0.00,None,
18岁的电竞少年,None,76561199033050698,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
Aaron3732,None,76561199032854129,作弊封禁,2020-03-16,Inf,7,None,None,SG 553,0.91,None,
小马哥啦啦啦,None,76561198339917376,作弊封禁,2020-03-16,Inf,9,None,None,AWP,0.07,dust2,963
烟台陈冠希,None,76561198849053446,作弊封禁,2020-03-16,Inf,2,None,None,AUG,0.21,None,
黑脖子王子洋,None,76561199032530990,作弊封禁,2020-03-16,Inf,12,None,None,AK47,0.90,None,
杨师不给你面子,None,76561199033054307,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
龙泉寺阿汪,None,76561199032372198,作弊封禁,2020-03-16,Inf,1,None,None,None,None,None,
big茄子l,None,76561199028925629,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
往事随便,None,76561199032475403,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.63,None,
治饺伦腺,None,76561199025150029,作弊封禁,2020-03-16,Inf,3,None,None,AWP,0.00,None,
派大星滴滴滴,None,76561198116872916,作弊封禁,2020-03-16,Inf,9,None,None,AWP,0.10,None,
非常规大师ququ-,None,76561199024112535,作弊封禁,2020-03-16,Inf,12,None,None,AK47,0.52,overpass,2217
F1veE迟早要完,None,76561199031789620,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.33,None,
你不秒我你就废了,None,76561199033609088,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
ALIENWARE51,None,76561199031345223,作弊封禁,2020-03-16,Inf,14,None,None,AWP,0.14,None,
GuoDa_Statham,Vip,76561199007509491,作弊封禁,2020-03-16,Inf,8,None,None,AWP,0.12,inferno,1145
ThePython,Vip,76561199019967177,作弊封禁,2020-03-16,Inf,51,None,None,AK47,0.34,overpass,2041
搞的快,None,76561199030444997,作弊封禁,2020-03-16,Inf,12,None,None,AWP,0.45,None,
sdaf22d1,None,76561199033425674,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
Dr.罗辑,Vip,76561198413395965,作弊封禁,2020-03-16,Inf,42,None,None,AWP,0.07,dust2,1204
于止-,None,76561199033454820,作弊封禁,2020-03-16,Inf,1,None,None,AWP,0.08,None,
美食家老八点评,None,76561199028176948,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
sk用户没马,None,76561199032286293,作弊封禁,2020-03-16,Inf,13,None,None,AK47,0.87,None,
NPK丶Barret,Vip,76561198090230530,作弊封禁,2020-03-16,Inf,9,None,None,AK47,0.63,None,1972
钱Du0Du0,None,76561199032580638,作弊封禁,2020-03-16,Inf,9,None,None,AK47,0.51,None,
wrumd3t,None,76561199022749638,作弊封禁,2020-03-16,Inf,5,None,None,AK47,0.34,None,1418
突破手张博远本人,None,76561198983763407,作弊封禁,2020-03-16,Inf,22,None,None,AK47,0.36,inferno,2089
肖战杭州分站,None,76561198100390851,作弊封禁,2020-03-16,Inf,0,None,None,None,None,None,
蓝雨den.1,None,76561198967920479,作弊封禁,2020-03-16,Inf,3,None,None,SG 553,0.54,None,1234
我五点下班,Vip,76561199031540543,作弊封禁,2020-03-16,Inf,9,None,None,SG 553,0.58,dust2,1122
Electronic^_,Vip,76561199032315806,作弊封禁,2020-03-16,Inf,24,None,None,AK47,0.79,inferno,
SQuit.add,None,76561198822255010,作弊封禁,2020-03-16,Inf,10,None,None,AK47,0.41,mirage,1700
✪AstralisDevice,None,76561198317183982,作弊封禁,2020-03-16,Inf,9,None,None,AK47,0.52,inferno,2159
泽夕,None,76561198969214422,作弊封禁,2020-03-16,Inf,12,None,None,AWP,0.11,dust2,1460
wcxi959666,None,76561199012171689,作弊封禁,2020-03-16,Inf,14,None,None,SG 553,0.40,dust2,1440
五个白给,None,76561198407723577,作弊封禁,2020-03-16,Inf,1,None,None,AK47,0.73,None,
